,pred,true_label,fold
1606,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1607,Novel,Periportal_LSECs,1
1608,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1609,Erythroid_Cells,Erythroid_Cells,1
1610,NK-like_Cells,alpha-beta_T_Cells,1
1611,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1612,NK-like_Cells,gamma-delta_T_Cells_1,1
1613,NK-like_Cells,alpha-beta_T_Cells,1
1614,NK-like_Cells,gamma-delta_T_Cells_1,1
1615,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1616,NK-like_Cells,alpha-beta_T_Cells,1
1617,NK-like_Cells,alpha-beta_T_Cells,1
1618,NK-like_Cells,alpha-beta_T_Cells,1
1619,NK-like_Cells,alpha-beta_T_Cells,1
1620,Hepatocyte_5,Hepatocyte_5,1
1621,NK-like_Cells,NK-like_Cells,1
1622,NK-like_Cells,NK-like_Cells,1
1623,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1624,NK-like_Cells,Plasma_Cells,1
1625,Erythroid_Cells,Erythroid_Cells,1
1626,Non-inflammatory_Macrophage,Inflammatory_Macrophage,1
1627,NK-like_Cells,gamma-delta_T_Cells_1,1
1628,NK-like_Cells,alpha-beta_T_Cells,1
1629,NK-like_Cells,gamma-delta_T_Cells_1,1
1630,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1631,NK-like_Cells,gamma-delta_T_Cells_1,1
1632,Inflammatory_Macrophage,Mature_B_Cells,1
1633,Periportal_LSECs,Periportal_LSECs,1
1634,Portal_endothelial_Cells,Portal_endothelial_Cells,1
1635,NK-like_Cells,alpha-beta_T_Cells,1
1636,Periportal_LSECs,Periportal_LSECs,1
1637,NK-like_Cells,alpha-beta_T_Cells,1
1638,NK-like_Cells,gamma-delta_T_Cells_1,1
1639,NK-like_Cells,alpha-beta_T_Cells,1
1640,Periportal_LSECs,Periportal_LSECs,1
1641,NK-like_Cells,NK-like_Cells,1
1642,NK-like_Cells,NK-like_Cells,1
1643,NK-like_Cells,alpha-beta_T_Cells,1
1644,NK-like_Cells,gamma-delta_T_Cells_1,1
1645,NK-like_Cells,alpha-beta_T_Cells,1
1646,Periportal_LSECs,Periportal_LSECs,1
1647,Portal_endothelial_Cells,Portal_endothelial_Cells,1
1648,Erythroid_Cells,Erythroid_Cells,1
1649,NK-like_Cells,NK-like_Cells,1
1650,NK-like_Cells,alpha-beta_T_Cells,1
1651,NK-like_Cells,alpha-beta_T_Cells,1
1652,Hepatocyte_5,Hepatocyte_5,1
1653,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1654,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,1
1655,NK-like_Cells,alpha-beta_T_Cells,1
1656,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1657,NK-like_Cells,NK-like_Cells,1
1658,NK-like_Cells,gamma-delta_T_Cells_1,1
1659,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1660,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1661,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1662,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1663,Periportal_LSECs,Periportal_LSECs,1
1664,NK-like_Cells,gamma-delta_T_Cells_1,1
1665,NK-like_Cells,gamma-delta_T_Cells_1,1
1666,NK-like_Cells,NK-like_Cells,1
1667,NK-like_Cells,gamma-delta_T_Cells_1,1
1668,Inflammatory_Macrophage,Mature_B_Cells,1
1669,NK-like_Cells,alpha-beta_T_Cells,1
1670,Hepatocyte_1,Hepatocyte_1,1
1671,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1672,NK-like_Cells,alpha-beta_T_Cells,1
1673,Periportal_LSECs,Periportal_LSECs,1
1674,Portal_endothelial_Cells,Portal_endothelial_Cells,1
1675,Novel,Mature_B_Cells,1
1676,Novel,Mature_B_Cells,1
1677,Portal_endothelial_Cells,Portal_endothelial_Cells,1
1678,NK-like_Cells,NK-like_Cells,1
1679,Inflammatory_Macrophage,Non-inflammatory_Macrophage,1
1680,Cholangiocytes,Cholangiocytes,1
1681,NK-like_Cells,gamma-delta_T_Cells_1,1
1682,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1683,NK-like_Cells,alpha-beta_T_Cells,1
1684,NK-like_Cells,alpha-beta_T_Cells,1
1685,NK-like_Cells,alpha-beta_T_Cells,1
1686,NK-like_Cells,NK-like_Cells,1
1687,Inflammatory_Macrophage,Inflammatory_Macrophage,1
1688,NK-like_Cells,alpha-beta_T_Cells,1
1689,Central_venous_LSECs,Central_venous_LSECs,2
1690,NK-like_Cells,gamma-delta_T_Cells_1,2
1691,NK-like_Cells,alpha-beta_T_Cells,2
1692,Central_venous_LSECs,Central_venous_LSECs,2
1693,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1694,NK-like_Cells,NK-like_Cells,2
1695,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1696,Central_venous_LSECs,Central_venous_LSECs,2
1697,NK-like_Cells,alpha-beta_T_Cells,2
1698,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1699,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1700,Central_venous_LSECs,Central_venous_LSECs,2
1701,Hepatocyte_5,Hepatocyte_5,2
1702,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1703,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1704,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1705,NK-like_Cells,alpha-beta_T_Cells,2
1706,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1707,Periportal_LSECs,Hepatic_Stellate_Cells,2
1708,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1709,NK-like_Cells,alpha-beta_T_Cells,2
1710,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1711,Hepatocyte_5,Hepatocyte_5,2
1712,NK-like_Cells,alpha-beta_T_Cells,2
1713,Hepatocyte_5,Hepatocyte_5,2
1714,Cholangiocytes,Cholangiocytes,2
1715,NK-like_Cells,gamma-delta_T_Cells_1,2
1716,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1717,Central_venous_LSECs,Central_venous_LSECs,2
1718,Central_venous_LSECs,Central_venous_LSECs,2
1719,NK-like_Cells,gamma-delta_T_Cells_1,2
1720,NK-like_Cells,alpha-beta_T_Cells,2
1721,Central_venous_LSECs,Central_venous_LSECs,2
1722,Hepatocyte_5,Hepatocyte_5,2
1723,Central_venous_LSECs,Central_venous_LSECs,2
1724,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1725,Central_venous_LSECs,Central_venous_LSECs,2
1726,Central_venous_LSECs,Central_venous_LSECs,2
1727,NK-like_Cells,alpha-beta_T_Cells,2
1728,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1729,NK-like_Cells,gamma-delta_T_Cells_1,2
1730,NK-like_Cells,gamma-delta_T_Cells_1,2
1731,Central_venous_LSECs,Central_venous_LSECs,2
1732,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1733,NK-like_Cells,gamma-delta_T_Cells_2,2
1734,Central_venous_LSECs,Central_venous_LSECs,2
1735,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1736,NK-like_Cells,alpha-beta_T_Cells,2
1737,NK-like_Cells,alpha-beta_T_Cells,2
1738,Hepatocyte_5,Hepatocyte_5,2
1739,Novel,Plasma_Cells,2
1740,Central_venous_LSECs,Central_venous_LSECs,2
1741,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1742,Central_venous_LSECs,Central_venous_LSECs,2
1743,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1744,Novel,alpha-beta_T_Cells,2
1745,Central_venous_LSECs,Central_venous_LSECs,2
1746,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1747,NK-like_Cells,alpha-beta_T_Cells,2
1748,Hepatic_Stellate_Cells,Hepatic_Stellate_Cells,2
1749,NK-like_Cells,alpha-beta_T_Cells,2
1750,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1751,Central_venous_LSECs,Central_venous_LSECs,2
1752,Inflammatory_Macrophage,Mature_B_Cells,2
1753,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1754,Central_venous_LSECs,alpha-beta_T_Cells,2
1755,Central_venous_LSECs,Central_venous_LSECs,2
1756,NK-like_Cells,alpha-beta_T_Cells,2
1757,Hepatocyte_5,Hepatocyte_5,2
1758,NK-like_Cells,NK-like_Cells,2
1759,Hepatocyte_5,Hepatocyte_5,2
1760,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1761,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1762,NK-like_Cells,alpha-beta_T_Cells,2
1763,Central_venous_LSECs,Central_venous_LSECs,2
1764,NK-like_Cells,gamma-delta_T_Cells_2,2
1765,NK-like_Cells,alpha-beta_T_Cells,2
1766,NK-like_Cells,alpha-beta_T_Cells,2
1767,Central_venous_LSECs,Central_venous_LSECs,2
1768,Central_venous_LSECs,Central_venous_LSECs,2
1769,NK-like_Cells,alpha-beta_T_Cells,2
1770,Central_venous_LSECs,Central_venous_LSECs,2
1771,Hepatocyte_2,alpha-beta_T_Cells,2
1772,NK-like_Cells,alpha-beta_T_Cells,2
1773,Hepatocyte_5,Hepatocyte_5,2
1774,NK-like_Cells,NK-like_Cells,2
1775,NK-like_Cells,alpha-beta_T_Cells,2
1776,NK-like_Cells,NK-like_Cells,2
1777,NK-like_Cells,gamma-delta_T_Cells_1,2
1778,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1779,Periportal_LSECs,Periportal_LSECs,2
1780,Periportal_LSECs,Periportal_LSECs,2
1781,NK-like_Cells,NK-like_Cells,2
1782,NK-like_Cells,NK-like_Cells,2
1783,Periportal_LSECs,Central_venous_LSECs,2
1784,NK-like_Cells,alpha-beta_T_Cells,2
1785,NK-like_Cells,alpha-beta_T_Cells,2
1786,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1787,Novel,alpha-beta_T_Cells,2
1788,Central_venous_LSECs,Central_venous_LSECs,2
1789,NK-like_Cells,alpha-beta_T_Cells,2
1790,NK-like_Cells,alpha-beta_T_Cells,2
1791,Central_venous_LSECs,Central_venous_LSECs,2
1792,NK-like_Cells,alpha-beta_T_Cells,2
1793,Novel,alpha-beta_T_Cells,2
1794,NK-like_Cells,gamma-delta_T_Cells_1,2
1795,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1796,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1797,NK-like_Cells,alpha-beta_T_Cells,2
1798,Central_venous_LSECs,Central_venous_LSECs,2
1799,NK-like_Cells,alpha-beta_T_Cells,2
1800,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1801,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1802,NK-like_Cells,NK-like_Cells,2
1803,NK-like_Cells,alpha-beta_T_Cells,2
1804,NK-like_Cells,alpha-beta_T_Cells,2
1805,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1806,Hepatocyte_5,Hepatocyte_5,2
1807,Central_venous_LSECs,Central_venous_LSECs,2
1808,Central_venous_LSECs,Central_venous_LSECs,2
1809,Central_venous_LSECs,Central_venous_LSECs,2
1810,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1811,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1812,NK-like_Cells,alpha-beta_T_Cells,2
1813,Central_venous_LSECs,alpha-beta_T_Cells,2
1814,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1815,NK-like_Cells,alpha-beta_T_Cells,2
1816,NK-like_Cells,alpha-beta_T_Cells,2
1817,NK-like_Cells,gamma-delta_T_Cells_1,2
1818,Hepatocyte_5,Hepatocyte_5,2
1819,NK-like_Cells,NK-like_Cells,2
1820,Central_venous_LSECs,Central_venous_LSECs,2
1821,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1822,NK-like_Cells,alpha-beta_T_Cells,2
1823,Central_venous_LSECs,Central_venous_LSECs,2
1824,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1825,NK-like_Cells,alpha-beta_T_Cells,2
1826,NK-like_Cells,alpha-beta_T_Cells,2
1827,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1828,NK-like_Cells,gamma-delta_T_Cells_2,2
1829,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1830,NK-like_Cells,alpha-beta_T_Cells,2
1831,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1832,NK-like_Cells,alpha-beta_T_Cells,2
1833,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1834,NK-like_Cells,NK-like_Cells,2
1835,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1836,NK-like_Cells,gamma-delta_T_Cells_1,2
1837,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1838,NK-like_Cells,alpha-beta_T_Cells,2
1839,Hepatocyte_5,Hepatocyte_5,2
1840,NK-like_Cells,alpha-beta_T_Cells,2
1841,Central_venous_LSECs,Central_venous_LSECs,2
1842,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1843,Central_venous_LSECs,Central_venous_LSECs,2
1844,NK-like_Cells,alpha-beta_T_Cells,2
1845,NK-like_Cells,NK-like_Cells,2
1846,NK-like_Cells,gamma-delta_T_Cells_1,2
1847,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1848,NK-like_Cells,alpha-beta_T_Cells,2
1849,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1850,NK-like_Cells,alpha-beta_T_Cells,2
1851,NK-like_Cells,alpha-beta_T_Cells,2
1852,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1853,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1854,NK-like_Cells,alpha-beta_T_Cells,2
1855,Central_venous_LSECs,Central_venous_LSECs,2
1856,Central_venous_LSECs,Central_venous_LSECs,2
1857,Hepatocyte_5,Hepatocyte_5,2
1858,Central_venous_LSECs,Plasma_Cells,2
1859,Hepatocyte_5,Hepatocyte_5,2
1860,Central_venous_LSECs,Central_venous_LSECs,2
1861,NK-like_Cells,gamma-delta_T_Cells_1,2
1862,NK-like_Cells,NK-like_Cells,2
1863,Central_venous_LSECs,Central_venous_LSECs,2
1864,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1865,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1866,NK-like_Cells,gamma-delta_T_Cells_2,2
1867,Central_venous_LSECs,Central_venous_LSECs,2
1868,Central_venous_LSECs,alpha-beta_T_Cells,2
1869,NK-like_Cells,alpha-beta_T_Cells,2
1870,Hepatocyte_5,Hepatocyte_5,2
1871,NK-like_Cells,NK-like_Cells,2
1872,NK-like_Cells,alpha-beta_T_Cells,2
1873,NK-like_Cells,gamma-delta_T_Cells_1,2
1874,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1875,NK-like_Cells,alpha-beta_T_Cells,2
1876,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1877,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1878,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1879,Central_venous_LSECs,Central_venous_LSECs,2
1880,Novel,alpha-beta_T_Cells,2
1881,Central_venous_LSECs,Central_venous_LSECs,2
1882,NK-like_Cells,alpha-beta_T_Cells,2
1883,NK-like_Cells,gamma-delta_T_Cells_2,2
1884,NK-like_Cells,alpha-beta_T_Cells,2
1885,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1886,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1887,NK-like_Cells,alpha-beta_T_Cells,2
1888,NK-like_Cells,alpha-beta_T_Cells,2
1889,NK-like_Cells,gamma-delta_T_Cells_1,2
1890,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1891,NK-like_Cells,alpha-beta_T_Cells,2
1892,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1893,Central_venous_LSECs,Central_venous_LSECs,2
1894,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1895,Central_venous_LSECs,alpha-beta_T_Cells,2
1896,Central_venous_LSECs,Central_venous_LSECs,2
1897,Hepatocyte_5,Hepatocyte_5,2
1898,NK-like_Cells,NK-like_Cells,2
1899,NK-like_Cells,NK-like_Cells,2
1900,NK-like_Cells,gamma-delta_T_Cells_1,2
1901,NK-like_Cells,alpha-beta_T_Cells,2
1902,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1903,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1904,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1905,NK-like_Cells,alpha-beta_T_Cells,2
1906,NK-like_Cells,alpha-beta_T_Cells,2
1907,NK-like_Cells,NK-like_Cells,2
1908,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1909,Hepatocyte_3,Hepatocyte_3,2
1910,Cholangiocytes,Cholangiocytes,2
1911,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1912,Periportal_LSECs,Plasma_Cells,2
1913,Central_venous_LSECs,Central_venous_LSECs,2
1914,Hepatocyte_3,Hepatocyte_3,2
1915,Periportal_LSECs,Periportal_LSECs,2
1916,Hepatocyte_3,Hepatocyte_3,2
1917,Novel,Plasma_Cells,2
1918,Central_venous_LSECs,Central_venous_LSECs,2
1919,Hepatocyte_3,Hepatocyte_3,2
1920,Hepatocyte_3,Hepatocyte_3,2
1921,Novel,Plasma_Cells,2
1922,Central_venous_LSECs,Central_venous_LSECs,2
1923,Periportal_LSECs,Plasma_Cells,2
1924,Periportal_LSECs,Plasma_Cells,2
1925,Novel,Mature_B_Cells,2
1926,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1927,Hepatocyte_3,Hepatocyte_3,2
1928,Hepatocyte_3,Hepatocyte_3,2
1929,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1930,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1931,Hepatocyte_3,Hepatocyte_3,2
1932,Hepatocyte_3,Hepatocyte_3,2
1933,Hepatocyte_3,Hepatocyte_3,2
1934,Hepatocyte_3,Hepatocyte_3,2
1935,Novel,Plasma_Cells,2
1936,Periportal_LSECs,Plasma_Cells,2
1937,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1938,Hepatocyte_3,Hepatocyte_3,2
1939,Hepatocyte_3,Hepatocyte_3,2
1940,Hepatocyte_3,Hepatocyte_3,2
1941,Cholangiocytes,Plasma_Cells,2
1942,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1943,Hepatocyte_3,Hepatocyte_3,2
1944,Periportal_LSECs,Periportal_LSECs,2
1945,Periportal_LSECs,Periportal_LSECs,2
1946,Hepatocyte_3,Hepatocyte_3,2
1947,Hepatocyte_3,Hepatocyte_3,2
1948,Hepatocyte_3,Hepatocyte_3,2
1949,Hepatocyte_3,Hepatocyte_3,2
1950,Periportal_LSECs,Plasma_Cells,2
1951,Hepatocyte_3,Hepatocyte_3,2
1952,Hepatocyte_3,Hepatocyte_3,2
1953,Hepatocyte_3,Hepatocyte_3,2
1954,Periportal_LSECs,Plasma_Cells,2
1955,Hepatocyte_3,Hepatocyte_3,2
1956,Hepatocyte_3,Hepatocyte_3,2
1957,Hepatocyte_3,Hepatocyte_3,2
1958,Cholangiocytes,Cholangiocytes,2
1959,Hepatocyte_3,Hepatocyte_3,2
1960,Hepatocyte_3,Hepatocyte_3,2
1961,Periportal_LSECs,Plasma_Cells,2
1962,Hepatocyte_3,Hepatocyte_3,2
1963,Periportal_LSECs,Plasma_Cells,2
1964,Central_venous_LSECs,Inflammatory_Macrophage,2
1965,Hepatocyte_3,Hepatocyte_3,2
1966,Hepatocyte_3,Inflammatory_Macrophage,2
1967,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1968,Hepatocyte_3,Hepatocyte_3,2
1969,Hepatocyte_3,Hepatocyte_3,2
1970,Periportal_LSECs,Periportal_LSECs,2
1971,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1972,Central_venous_LSECs,Plasma_Cells,2
1973,Central_venous_LSECs,Inflammatory_Macrophage,2
1974,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1975,Periportal_LSECs,Plasma_Cells,2
1976,Hepatocyte_3,Hepatocyte_3,2
1977,Hepatocyte_3,Hepatocyte_3,2
1978,Hepatocyte_3,Hepatocyte_3,2
1979,Hepatocyte_3,Hepatocyte_3,2
1980,Hepatocyte_3,Hepatocyte_3,2
1981,Hepatocyte_3,Hepatocyte_3,2
1982,Hepatocyte_3,Hepatocyte_3,2
1983,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1984,Novel,Plasma_Cells,2
1985,Hepatocyte_3,Hepatocyte_3,2
1986,Novel,Plasma_Cells,2
1987,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
1988,Novel,Plasma_Cells,2
1989,Hepatocyte_3,Hepatocyte_3,2
1990,Hepatocyte_3,Hepatocyte_3,2
1991,Hepatocyte_3,Hepatocyte_3,2
1992,Periportal_LSECs,Plasma_Cells,2
1993,Periportal_LSECs,Plasma_Cells,2
1994,Hepatocyte_3,Hepatocyte_3,2
1995,Hepatocyte_3,Hepatocyte_3,2
1996,Inflammatory_Macrophage,Inflammatory_Macrophage,2
1997,Hepatocyte_3,Hepatocyte_3,2
1998,Portal_endothelial_Cells,Portal_endothelial_Cells,2
1999,Hepatocyte_3,Hepatocyte_3,2
2000,Periportal_LSECs,Plasma_Cells,2
2001,Hepatocyte_3,Hepatocyte_3,2
2002,Hepatocyte_3,Hepatocyte_3,2
2003,Central_venous_LSECs,Plasma_Cells,2
2004,Hepatocyte_3,Hepatocyte_3,2
2005,Hepatocyte_3,Hepatocyte_3,2
2006,Hepatocyte_3,Hepatocyte_3,2
2007,Periportal_LSECs,Plasma_Cells,2
2008,Periportal_LSECs,Plasma_Cells,2
2009,Central_venous_LSECs,Plasma_Cells,2
2010,Inflammatory_Macrophage,Mature_B_Cells,2
2011,Periportal_LSECs,Plasma_Cells,2
2012,Hepatocyte_3,Hepatocyte_3,2
2013,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2014,Inflammatory_Macrophage,Plasma_Cells,2
2015,Hepatocyte_3,Hepatocyte_3,2
2016,Hepatocyte_3,Hepatocyte_3,2
2017,Hepatocyte_3,Hepatocyte_3,2
2018,Periportal_LSECs,Plasma_Cells,2
2019,Hepatocyte_3,Hepatocyte_3,2
2020,Hepatocyte_3,Plasma_Cells,2
2021,Hepatocyte_3,Hepatocyte_3,2
2022,Periportal_LSECs,Plasma_Cells,2
2023,Periportal_LSECs,Plasma_Cells,2
2024,Hepatocyte_3,Hepatocyte_3,2
2025,Novel,Plasma_Cells,2
2026,Hepatocyte_3,Hepatocyte_3,2
2027,Periportal_LSECs,Plasma_Cells,2
2028,Inflammatory_Macrophage,Inflammatory_Macrophage,2
2029,Hepatocyte_3,Hepatocyte_3,2
2030,Hepatocyte_3,Hepatocyte_3,2
2031,Hepatocyte_3,Hepatocyte_3,2
2032,Periportal_LSECs,Plasma_Cells,2
2033,Periportal_LSECs,Plasma_Cells,2
2034,Hepatocyte_3,Hepatocyte_3,2
2035,Central_venous_LSECs,Plasma_Cells,2
2036,Inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2037,Periportal_LSECs,Plasma_Cells,2
2038,Periportal_LSECs,Plasma_Cells,2
2039,Periportal_LSECs,Plasma_Cells,2
2040,Hepatocyte_3,Hepatocyte_3,2
2041,Hepatocyte_3,Hepatocyte_3,2
2042,Periportal_LSECs,Plasma_Cells,2
2043,Hepatocyte_3,Hepatocyte_3,2
2044,Hepatocyte_3,Hepatocyte_3,2
2045,Hepatocyte_3,Hepatocyte_3,2
2046,Periportal_LSECs,Plasma_Cells,2
2047,Hepatocyte_3,Hepatocyte_3,2
2048,Hepatocyte_3,Hepatocyte_3,2
2049,Hepatocyte_3,Hepatocyte_3,2
2050,Periportal_LSECs,Periportal_LSECs,2
2051,Hepatocyte_3,Hepatocyte_3,2
2052,Hepatocyte_3,Hepatocyte_3,2
2053,Hepatocyte_3,Hepatocyte_3,2
2054,Novel,Plasma_Cells,2
2055,Periportal_LSECs,Plasma_Cells,2
2056,Hepatocyte_3,Hepatocyte_3,2
2057,Hepatocyte_3,Hepatocyte_3,2
2058,Periportal_LSECs,Plasma_Cells,2
2059,Hepatocyte_3,Hepatocyte_3,2
2060,Hepatocyte_3,Hepatocyte_3,2
2061,Hepatocyte_3,Hepatocyte_3,2
2062,Hepatocyte_3,Hepatocyte_3,2
2063,Hepatocyte_3,Hepatocyte_3,2
2064,Periportal_LSECs,Plasma_Cells,2
2065,Inflammatory_Macrophage,Inflammatory_Macrophage,2
2066,Central_venous_LSECs,Central_venous_LSECs,2
2067,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2068,Hepatocyte_3,Hepatocyte_3,2
2069,Hepatocyte_3,Hepatocyte_3,2
2070,Hepatocyte_3,Hepatocyte_3,2
2071,Periportal_LSECs,Plasma_Cells,2
2072,Periportal_LSECs,Plasma_Cells,2
2073,Periportal_LSECs,Plasma_Cells,2
2074,Periportal_LSECs,Periportal_LSECs,2
2075,Hepatocyte_3,Hepatocyte_3,2
2076,Hepatocyte_3,Hepatocyte_3,2
2077,Periportal_LSECs,Plasma_Cells,2
2078,Hepatocyte_3,Hepatocyte_3,2
2079,Hepatocyte_3,Hepatocyte_3,2
2080,Periportal_LSECs,Plasma_Cells,2
2081,Central_venous_LSECs,Central_venous_LSECs,2
2082,Hepatocyte_3,Hepatocyte_3,2
2083,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2084,Hepatocyte_3,Hepatocyte_3,2
2085,Hepatocyte_3,Hepatocyte_3,2
2086,Periportal_LSECs,Plasma_Cells,2
2087,Periportal_LSECs,Plasma_Cells,2
2088,Hepatocyte_3,Hepatocyte_3,2
2089,Hepatocyte_3,Hepatocyte_3,2
2090,Periportal_LSECs,Plasma_Cells,2
2091,Hepatocyte_3,Hepatocyte_3,2
2092,Hepatocyte_3,Hepatocyte_3,2
2093,Hepatocyte_3,Hepatocyte_3,2
2094,Periportal_LSECs,Periportal_LSECs,2
2095,Periportal_LSECs,Plasma_Cells,2
2096,Inflammatory_Macrophage,Inflammatory_Macrophage,2
2097,Periportal_LSECs,Periportal_LSECs,2
2098,Hepatocyte_3,Hepatocyte_3,2
2099,Hepatocyte_3,Hepatocyte_3,2
2100,Hepatocyte_3,Hepatocyte_3,2
2101,Hepatocyte_3,Hepatocyte_3,2
2102,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2103,Hepatocyte_3,Hepatocyte_3,2
2104,Hepatocyte_3,Hepatocyte_3,2
2105,Hepatocyte_3,Hepatocyte_3,2
2106,Hepatocyte_3,Hepatocyte_3,2
2107,Novel,Plasma_Cells,2
2108,Hepatocyte_3,Hepatocyte_3,2
2109,Periportal_LSECs,Mature_B_Cells,2
2110,Hepatocyte_3,Hepatocyte_3,2
2111,Central_venous_LSECs,Plasma_Cells,2
2112,Hepatocyte_3,Hepatocyte_3,2
2113,Hepatocyte_3,Hepatocyte_3,2
2114,Hepatocyte_3,Hepatocyte_3,2
2115,Hepatocyte_3,Hepatocyte_3,2
2116,Hepatocyte_3,Hepatocyte_3,2
2117,Hepatocyte_3,Hepatocyte_3,2
2118,Hepatocyte_3,Hepatocyte_3,2
2119,Inflammatory_Macrophage,Plasma_Cells,2
2120,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2121,Periportal_LSECs,Plasma_Cells,2
2122,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,2
2123,Periportal_LSECs,Plasma_Cells,2
2124,Hepatocyte_3,Hepatocyte_3,2
